"date","total_value","km","category_name","quantity","cost_type","observation","vehicle_model","plate","unit","category_id","supplier","cost_name","invoice_number","id","created_date","updated_date","created_by_id","created_by","is_sample"
"2026-03-03","235.5","","","36.97","GASOLINA","","","TGE8F88","LT","","SANTA HELENA COMBUSTIVEIS","COMBUSTÍVEIS","304849","6a08706592b3075aa6a72dc6","2026-05-16T13:25:57.641000","2026-05-16T13:25:57.641000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-04","227.02","","","1","GASOLINA","","","RTK7F94","LT","","POSTO Z + Z T-63 LTDA","COMBUSTÍVEIS","321","6a08706592b3075aa6a72db1","2026-05-16T13:25:57.640000","2026-05-16T13:25:57.640000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-06","206.01","","","31.5","GASOLINA","","","RTK7F94","LT","","AMF COMERCIAL DE DERIVADOS DE PETROLEO LTDA","COMBUSTÍVEIS","478919","6a08706592b3075aa6a72db3","2026-05-16T13:25:57.640000","2026-05-16T13:25:57.640000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-23","255.25","","","39.33","GASOLINA","","","RTK7F94","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","268511","6a08706592b3075aa6a72db2","2026-05-16T13:25:57.640000","2026-05-16T13:25:57.640000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-28","157.93","","","32.97","ETANOL","","","TGE8F88","LT","","DECIO COMERCIO E SERVICOS RODOVIARIOS LTDA","COMBUSTÍVEIS","346559","6a086ed4a508cd541f58b2b2","2026-05-16T13:19:16.029000","2026-05-16T13:19:16.029000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-29","139.98","","","32.18","ETANOL","","","TGE8F88","LT","","CENTRO COMERCIAL CAMPESTRE E SERVICOS LTDA","COMBUSTÍVEIS","226655","6a086ed4a508cd541f58b2b4","2026-05-16T13:19:16.029000","2026-05-16T13:19:16.029000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-29","205.37","","","40.91","ETANOL","","","TGE8F88","LT","","POSTO BRESCIA","COMBUSTÍVEIS","348406","6a086ed4a508cd541f58b2b5","2026-05-16T13:19:16.029000","2026-05-16T13:19:16.029000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-29","199.96","","","38.16","ETANOL","","","TGE8F88","LT","","AUTO POSTO BAUS LTDA","COMBUSTÍVEIS","109892","6a086ed4a508cd541f58b2b3","2026-05-16T13:19:16.029000","2026-05-16T13:19:16.029000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-16","177.95","","","36.39","ETANOL","","","TGE8F88","LT","","POSTO PRATAO LTDA","COMBUSTÍVEIS","87558","6a086ed4a508cd541f58b295","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-20","245.69","","","50.45","ETANOL","","","TGE8F88","LT","","POSTO NUNES LTDA","COMBUSTÍVEIS","14934","6a086ed4a508cd541f58b26f","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-01","211.03","","","42.29","ETANOL","","","TGE8F88","LT","","POSTO GALVAO BRASIL LTDA","COMBUSTÍVEIS","349509","6a086ed4a508cd541f58b2a0","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-11","223.61","","","39.23","ETANOL","","","TGE8F88","LT","","POSTO AZEVEDO","COMBUSTÍVEIS","532456","6a086ed4a508cd541f58b28f","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-28","99.99","","","21.18","ETANOL","","","TGE8F88","LT","","PETROMASTTER","COMBUSTÍVEIS","24602","6a086ed4a508cd541f58b2b0","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-14","260.57","","","40.15","ETANOL","","","TGE8F88","LT","","POSTO SABRINA II","COMBUSTÍVEIS","727419","6a086ed4a508cd541f58b2a7","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-22","157.46","","","30.34","ETANOL","","","TGE8F88","LT","","POSTO KARAKA DERIVADOS DE PETROLEO LTDA","COMBUSTÍVEIS","6696","6a086ed4a508cd541f58b270","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-03","239.98","","","50.1","ETANOL","","","TGE8F88","LT","","IPETRO COMERCIO DE COMBUSTIVEIS LTDA","COMBUSTÍVEIS","739128","6a086ed4a508cd541f58b279","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-06","226.9","","","46.4","ETANOL","","","TGD8F88","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","280876","6a086ed4a508cd541f58b26a","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-28","233.46","","","48.74","ETANOL","","","TGE8F88","LT","","IPETRO COMERCIO DE COMBUSTIVEIS LTDA","COMBUSTÍVEIS","738325","6a086ed4a508cd541f58b274","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-30","177.99","","","36.03","ETANOL","","","TGE8F88","LT","","POSTO 3M","COMBUSTÍVEIS","214585","6a086ed4a508cd541f58b29e","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-14","282.51","","","49.39","ETANOL","","","TGE8F88","LT","","POSTO Z+Z 136 LTDA","COMBUSTÍVEIS","2276969","6a086ed4a508cd541f58b26d","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-01","137.01","","","27.46","ETANOL","","","TGE8F88","LT","","AUTO POSTO DDD LTDA","COMBUSTÍVEIS","8739","6a086ed4a508cd541f58b285","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-16","162.05","","","32.54","ETANOL","","","TGE8F88","LT","","AUTO POSTO CHAVES LTDA","COMBUSTÍVEIS","2110415","6a086ed4a508cd541f58b2aa","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-31","117.21","","","23.97","ETANOL","","","TGD8F88","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","279236","6a086ed4a508cd541f58b269","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-10","246.33","","","47.01","ETANOL","","","TGE8F88","LT","","AUTO POSTO CASCAVEL LTDA","COMBUSTÍVEIS","363665","6a086ed4a508cd541f58b27b","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-10","200.07","","","29.25","ETANOL","","","TGE8F88","LT","","SANTA HELENA COMBUSTIVEIS","COMBUSTÍVEIS","306189","6a086ed4a508cd541f58b28e","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-11","216.33","","","25.48","ETANOL","","","TGE8F88","LT","","POSTO SABRINA II","COMBUSTÍVEIS","726942","6a086ed4a508cd541f58b2a5","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-03","10.94","","","1.74","ETANOL","","","TGE8F88","LT","","POSTO KALILANDIA LTDA","COMBUSTÍVEIS","60268","6a086ed4a508cd541f58b28a","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-27","111.23","","","22.29","ETANOL","","","TGE8F88","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","287672","6a086ed4a508cd541f58b2af","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-27","191.41","","","39.96","ETANOL","","","TGE8F88","LT","","IPETRO COMERCIO DE COMBUSTIVEIS LTDA","COMBUSTÍVEIS","738166","6a086ed4a508cd541f58b273","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-17","247.16","","","49.63","ETANOL","","","TGE8F88","LT","","AUTO POSTO MASUT LTDA","COMBUSTÍVEIS","37931","6a086ed4a508cd541f58b2ab","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-31","216.71","","","51.72","ETANOL","","","TGE8F88","LT","","POSTO SABADIN II LTDA","COMBUSTÍVEIS","424869","6a086ed4a508cd541f58b29f","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-15","183.6","","","40","ETANOL","","","TGE8F88","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","274596","6a086ed4a508cd541f58b294","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-28","127.86","","","24.17","ETANOL","","","TGE8F88","LT","","POSTO R7","COMBUSTÍVEIS","323426","6a086ed4a508cd541f58b2b1","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-13","190.02","","","39.67","ETANOL","","","TGE8F88","LT","","IPETRO COMERCIO DE COMBUSTIVEIS LTDA","COMBUSTÍVEIS","740413","6a086ed4a508cd541f58b27d","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-24","183.52","","","41.9","ETANOL","","","TGE8F88","LT","","AUTO POSTO TAMANDUA LTDA","COMBUSTÍVEIS","814243","6a086ed4a508cd541f58b281","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-17","192.06","","","39.6","ETANOL","","","TGE8F88","LT","","POSTO TRADICIONAL","COMBUSTÍVEIS","603680","6a086ed4a508cd541f58b297","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-23","249.53","","","47.62","ETANOL","","","TGE8F88","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","286283","6a086ed4a508cd541f58b2ad","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-17","219.58","","","44.45","ETANOL","","","TGE8F88","LT","","POSTO 3M","COMBUSTÍVEIS","219029","6a086ed4a508cd541f58b2ac","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-25","219.83","","","44.24","ETANOL","","","TGE8F88","LT","","POSTO Z + Z JATAÍ LTDA","COMBUSTÍVEIS","1496000","6a086ed4a508cd541f58b282","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-05","166.85","","","31.54","ETANOL","","","TGE8F88","LT","","POSTO BRASIL 04","COMBUSTÍVEIS","654157","6a086ed4a508cd541f58b28b","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-08","175.12","","","36.56","ETANOL","","","TGE8F88","LT","","COMERCIAL DERIV PETROLEO SAO CARLOS LTDA","COMBUSTÍVEIS","1362676","6a086ed4a508cd541f58b2a3","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-24","174.36","","","36.4","ETANOL","","","TGE8F88","LT","","AUTO POSTO TUCANO LTDA","COMBUSTÍVEIS","2678706","6a086ed4a508cd541f58b272","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-26","199.97","","","38.53","ETANOL","","","TGE8F88","LT","","POSTO ALDEIA LTDA","COMBUSTÍVEIS","43358","6a086ed4a508cd541f58b283","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-12","120.34","","","21.15","ETANOL","","","TGE8F88","LT","","POSTO SEABRA LTDA","COMBUSTÍVEIS","336013","6a086ed4a508cd541f58b290","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-25","208.28","","","41.74","ETANOL","","","TGE8F88","LT","","MP AUTO POSTO COMERCIO DE DERIVADOS DE PETROLEO LTDA.","COMBUSTÍVEIS","146532","6a086ed4a508cd541f58b29c","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-12","163.41","","","30.89","ETANOL","","","TGE8F88","LT","","POSTO DE COMBUSTIVEIS RIO CORRENTINA 1 LTDA","COMBUSTÍVEIS","803251","6a086ed4a508cd541f58b292","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-15","253.42","","","44.49","ETANOL","","","TGE8F88","LT","","AUTO POSTO PRECIOSO DO OESTE LTDA","COMBUSTÍVEIS","876452","6a086ed4a508cd541f58b2a9","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-29","185.33","","","38.69","ETANOL","","","TGE8F88","LT","","IPETRO COMERCIO DE COMBUSTIVEIS LTDA","COMBUSTÍVEIS","738479","6a086ed4a508cd541f58b275","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-24","183.19","","","34.76","ETANOL","","","TGE8F88","LT","","POSTO Z+Z HOUSING LTDA","COMBUSTÍVEIS","1322389","6a086ed4a508cd541f58b29b","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-02","202.99","","","46.02","ETANOL","","","TGE8F88","LT","","QUALIS COMBUSTIVEIS LTDA","COMBUSTÍVEIS","101978","6a086ed4a508cd541f58b278","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-20","204.65","","","41.85","ETANOL","","","TGE8F88","LT","","SAO ROQUE MORRINHOS COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA","COMBUSTÍVEIS","131090","6a086ed4a508cd541f58b27e","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-01","197.29","","","35.93","ETANOL","","","TGE8F88","LT","","POSTO SEABRA LTDA","COMBUSTÍVEIS","1196024","6a086ed4a508cd541f58b288","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-30","222.21","","","46.39","ETANOL","","","TGE8F88","LT","","IPETRO COMERCIO DE COMBUSTIVEIS LTDA","COMBUSTÍVEIS","738634","6a086ed4a508cd541f58b276","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-24","255.3","","","48.26","ETANOL","","","TGE8F88","LT","","POSTO JAMAICA","COMBUSTÍVEIS","838057","6a086ed4a508cd541f58b29a","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-24","196.46","","","41.89","ETANOL","","","TGE8F88","LT","","POSTO TRADICIONAL","COMBUSTÍVEIS","594755","6a086ed4a508cd541f58b280","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-08","139.19","","","27.09","ETANOL","","","TGE8F88","LT","","SR SÃO PAULO COMERCIO VAREJISTA DE COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","754209","6a086ed4a508cd541f58b2a1","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-14","227.96","","","47.59","ETANOL","","","TGE8F88","LT","","CENTRO AUTOMOTIVO BANDEIRANTE LTDA","COMBUSTÍVEIS","58642","6a086ed4a508cd541f58b26c","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-31","94.75","","","19.78","ETANOL","","","TGE8F88","LT","","IPETRO COMERCIO DE COMBUSTIVEIS LTDA","COMBUSTÍVEIS","738761","6a086ed4a508cd541f58b277","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-28","76.71","","","15.07","ETANOL","","","TGE8F88","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","270073","6a086ed4a508cd541f58b284","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-16","183.42","","","39.96","ETANOL","","","TGE8F88","LT","","AGPETRO COMÉRCIO DE PETRÓLEO LTDA","COMBUSTÍVEIS","243722","6a086ed4a508cd541f58b26e","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-13","191.97","","","29.58","ETANOL","","","TGE8F88","LT","","POSTO SABRINA II","COMBUSTÍVEIS","727166","6a086ed4a508cd541f58b2a6","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-01-22","140.01","","","29.23","ETANOL","","","TGE8F88","LT","","SERTANEJA COM COMBUSTIVEIS DER DE PETROLEO LTDA.","COMBUSTÍVEIS","869945","6a086ed4a508cd541f58b271","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-11","241.99","","","50.52","ETANOL","","","TGE8F88","LT","","IPETRO COMERCIO DE COMBUSTIVEIS LTDA","COMBUSTÍVEIS","740155","6a086ed4a508cd541f58b27c","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-01","133.86","","","22.65","ETANOL","","","TGE8F88","LT","","AUTO POSTO DDD 242","COMBUSTÍVEIS","837735","6a086ed4a508cd541f58b286","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-30","204.24","","","41.77","ETANOL","","","TGE8F88","LT","","AUTO POSTO NOVO MILLENIUM LTDA","COMBUSTÍVEIS","892","6a086ed4a508cd541f58b29d","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-12","136.97","","","28.01","ETANOL","","","TGE8F88","LT","","AUTO POSTO DDD LTDA","COMBUSTÍVEIS","371872","6a086ed4a508cd541f58b291","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-01","166.82","","","31.54","ETANOL","","","TGE8F88","LT","","AUTO POSTO PRECIOSO DO OESTE LTDA","COMBUSTÍVEIS","866399","6a086ed4a508cd541f58b287","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-08","251.08","","","44.08","ETANOL","","","TGE8F88","LT","","AUTO POSTO PRECIOSO DO OESTE LTDA","COMBUSTÍVEIS","874977","6a086ed4a508cd541f58b2a2","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-20","255.84","","","52.32","ETANOL","","","TGE8F88","LT","","REDE DE POSTOS MARAJÓ HIDROLÂNDIA LTDA","COMBUSTÍVEIS","341516","6a086ed4a508cd541f58b27f","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-24","175.22","","","37.36","ETANOL","","","TGE8F88","LT","","HOT PETRO AUTO POSTO","COMBUSTÍVEIS","214615","6a086ed4a508cd541f58b2ae","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-25","247.65","","","49.63","ETANOL","","","TGD8F88","LT","","FARAO COMBUSTIVEIS LTDA","COMBUSTÍVEIS","40938","6a086ed4a508cd541f58b268","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-18","193.71","","","38.82","ETANOL","","","TGE8F88","LT","","MP LOGISTICA COMBUSTIVEIS E CONVENIENCIA LTDA","COMBUSTÍVEIS","313869","6a086ed4a508cd541f58b298","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-13","174.21","","","38.8","ETANOL","","","TGE8F88","LT","","POSTO SAO ROQUE LTDA","COMBUSTÍVEIS","1112862","6a086ed4a508cd541f58b293","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-10","286.74","","","40.73","ETANOL","","","TGE8F88","LT","","AUTO POSTO DDD 242","COMBUSTÍVEIS","294184","6a086ed4a508cd541f58b28d","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-20","188.43","","","37.02","ETANOL","","","TGE8F88","LT","","AUTO POSTO INDIARA LTDA","COMBUSTÍVEIS","112583","6a086ed4a508cd541f58b299","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-05","200.03","","","41.76","ETANOL","","","TGE8F88","LT","","IPETRO COMERCIO DE COMBUSTIVEIS LTDA","COMBUSTÍVEIS","739399","6a086ed4a508cd541f58b27a","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-15","191.55","","","36.21","ETANOL","","","TGE8F88","LT","","AUTO POSTO DDD LTDA","COMBUSTÍVEIS","380892","6a086ed4a508cd541f58b2a8","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-17","279.96","","","48.52","ETANOL","","","TGD8F88","LT","","POSTO Z+Z HOUSING LTDA","COMBUSTÍVEIS","6551","6a086ed4a508cd541f58b26b","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-01","119.46","","","23.94","ETANOL","","","TGE8F88","LT","","AUTO POSTO SOF NORTE LTDA","COMBUSTÍVEIS","1499387","6a086ed4a508cd541f58b289","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-09","339.6","","","40","ETANOL","","","TGE8F88","LT","","POSTO SABRINA II","COMBUSTÍVEIS","726673","6a086ed4a508cd541f58b2a4","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-06","242.34","","","35.43","ETANOL","","","TGE8F88","LT","","SANTA HELENA COMBUSTIVEIS","COMBUSTÍVEIS","305480","6a086ed4a508cd541f58b28c","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-17","133.52","","","28.47","ETANOL","","","TGE8F88","LT","","DECIO COMERCIO E SERVICOS RODOVIARIOS LTDA","COMBUSTÍVEIS","129966","6a086ed4a508cd541f58b296","2026-05-16T13:19:16.028000","2026-05-16T13:19:16.028000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-15","212.05","","","44.27","ETANOL","","","TGB8F88","LT","","COMERCIAL DERIV PETROLEO SAO CARLOS LTDA","COMBUSTÍVEIS","1367494","6a086ed4a508cd541f58b22f","2026-05-16T13:19:16.027000","2026-05-16T13:19:16.027000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-02-20","50","","","10.66","ETANOL","","","TGC8F88","LT","","POSTO GERAR LTDA","COMBUSTÍVEIS","14047","6a086ed4a508cd541f58b239","2026-05-16T13:19:16.027000","2026-05-16T13:19:16.027000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-03-03","213.27","","","42.74","ETANOL","","","TGB8F88","LT","","POSTO ALDEIA LTDA","COMBUSTÍVEIS","27484","6a086ed4a508cd541f58b218","2026-05-16T13:19:16.027000","2026-05-16T13:19:16.027000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-24","127.31","","","30.53","ETANOL","","","TGB8F88","LT","","POSTO SHOPPING VALE JCN LTDA","COMBUSTÍVEIS","59453","6a086ed4a508cd541f58b234","2026-05-16T13:19:16.027000","2026-05-16T13:19:16.027000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
