"date","total_value","km","category_name","cost_type","observation","cost_group","vehicle_model","plate","classification","attachment_url","supplier","invoice_number","id","created_date","updated_date","created_by_id","created_by","is_sample"
"2026-05-29","10300","317715","CAVALO","ELÉTRICO","O TraXon é uma transmissão automatizada da ZF, e o módulo eletrônico é responsável pelo gerenciamento e controle do funcionamento do câmbio.","PEÇAS","DAF XF FTT 530","RCN5F85","CORRETIVO","","ELETROTURBO ELETRICA E TURBINA LTDA","24479","6a311f5239ab5612ade6944b","2026-06-16T10:02:58.438000","2026-06-16T10:02:58.438000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-19","1553","354249","CAVALO","SUSPENSÃO","OC 57543","PEÇAS","DAF XF FTS 480","RCJ1E32","CORRETIVO","","SOMAFERTIL CAMINHÕES LTDA","37353","6a311daadcbf1905b8c3bbbf","2026-06-16T09:55:54.329000","2026-06-16T09:55:54.329000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-06","380","317715","BI-CAÇAMBA","SUSPENSÃO","A bolsa de suspensão tem a função de absorver impactos, manter a estabilidade do veículo e suportar a carga transportada.","PEÇAS","CARRETA LIBRELATO 2E BI","RCI5J45","CORRETIVO","","AGUILERA AUTOPEÇAS DE GOIÁS  LTDA","859860","6a305b40d26538b26c77e039","2026-06-15T20:06:24.042000","2026-06-15T20:06:24.042000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-21","1400","80513","CESTO AÉREO","BATERIAS","OC  57432
BATERIA Z 100 ZETTA","PEÇAS","VW 9-170","RBT2A64","CORRETIVO","","RORIZ AUTO PEÇAS LTDA","48232","6a3059d280fcf6e23835dd40","2026-06-15T20:00:18.259000","2026-06-15T20:00:18.259000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-27","420","80605","CESTO AÉREO","HIDRÁULICO","ORDEM DE COMPRA 58618","PEÇAS","VW 9-170","RBT2A64","CORRETIVO","","CIRCUITO HIDRAULICO E PEÇAS E COMPONENTES LTDA","4016","6a3056c4a58271a3d9e18e57","2026-06-15T19:47:16.851000","2026-06-15T19:47:16.851000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-28","170","80605","CESTO AÉREO","HIDRÁULICO","OC 58618","SERVIÇOS","VW 9-170","RBT2A64","CORRETIVO","","CIRCUITO HIDRAULICO E PEÇAS E COMPONENTES LTDA","2015","6a30568688f3fdf95959a624","2026-06-15T19:46:14.920000","2026-06-15T19:46:14.920000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-13","556","169862","RANGER","ÓLEOS E FILTROS","OC 56580","PEÇAS","RANGER XLS 2.2","RBL4H34","PREVENTIVO","","MADRI LUBRIFICANTES LTDA","16012","6a30544efe69f55bdff99407","2026-06-15T19:36:46.095000","2026-06-15T19:36:46.095000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-22","191","441000","SAVEIROS","ÓLEOS E FILTROS","OC 57588
TROCA DE OLEO E FILTROS","PEÇAS","VW SAVEIRO","NKV6598","PREVENTIVO","","MADRI LUBRIFICANTES LTDA","16108","6a304d404fda3f25a0c862b0","2026-06-15T19:06:40.377000","2026-06-15T19:06:40.377000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-18","1290","184500","CESTO AÉREO","ELÉTRICO","PEÇA ALT. VW CONSTELLATION 24V / 80A refere-se a um alternador do caminhão Volkswagen Constellation, com especificação de 24 volts e 80 amperes.","PEÇAS","VW 9-170","LTT7F84","CORRETIVO","","AGUILERA AUTOPECAS NORTE LTDA","80269","6a304c1347d6910f290b72fd","2026-06-15T19:01:39.817000","2026-06-15T19:01:39.817000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-07","1110.25","184487","CESTO AÉREO","MOTOR","OC 56281
PEÇAS COMPRADAS EM GURUPI - TO","PEÇAS","VW 9-170","LTT7F84","CORRETIVO","","LOPES E GONZAGA LTDA","3762","6a304aff71b82e43ece2e470","2026-06-15T18:57:03.466000","2026-06-15T18:57:03.466000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-06","1770","57287","CESTO AÉREO","COMPRA DE PNEUS","OC 56321
COMPRA DE 2 PNEUS (215/75R17)(MARCA: UF195 EUDEMON) PARA O CESTO AEREO (FIL-2E25)","PNEUS","VW 9-170","FIL2E25","CORRETIVO","","","1773","6a3044a2da0abfec2949a204","2026-06-15T18:29:54.108000","2026-06-15T18:29:54.108000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-28","85","58883","CESTO AÉREO","MOTOR","OC 58728","SERVIÇOS","VW 9-170","ERG1E95","CORRETIVO","","CIRCUITO HIDRAULICO E PEÇAS E COMPONENTES LTDA","4017","6a3043b5d8909618b79d8388","2026-06-15T18:25:57.991000","2026-06-15T18:25:57.991000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-04","500","68343","CESTO AÉREO","MOTOR","SERVIÇO DE CARTER OC 51858","SERVIÇOS","VW 9-170","EDB0F96","CORRETIVO","","MADRI LUBRIFICANTES LTDA","20","6a3042909b798334347a3257","2026-06-15T18:21:04.409000","2026-06-15T18:21:04.409000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-06-03","2750","317843","CAVALO","FREIOS","OC 58657","SERVIÇOS","DAF XF FTT 530","RCN5F85","CORRETIVO","","LOURIVAL JACINTO DE OLIVEIRA","181","6a1ee5a6930a6b48434a276e","2026-06-02T14:16:06.836000","2026-06-16T17:56:26.043000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-06-03","1660","317842","CAVALO","MOTOR","OC58770","SERVIÇOS","DAF XF FTT 530","RCN5F85","CORRETIVO","","LOURIVAL JACINTO DE OLIVEIRA","180","6a1ee38647342855304a382f","2026-06-02T14:07:02.825000","2026-06-16T17:56:15.001000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-06","60","46336","TRUCK","CONSERTO","","PNEUS","M.BENZ ATEGO 2429CE BAU 10MTS","SCN8F89","PREVENTIVO","","PADDOCK","898","6a1ee225c7c54f23fc35b4ed","2026-06-02T14:01:09.160000","2026-06-02T14:01:09.160000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-06","120","47530","TRUCK","CONSERTO","","PNEUS","M.BENZ ATEGO 2429CE CARROCERIA ALUMINIO","SCP8F89","PREVENTIVO","","PADDOCK","898","6a1ee2069714834672f31ba7","2026-06-02T14:00:38.284000","2026-06-02T14:00:38.284000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-06","150","91592","TRUCK","CONSERTO","","PNEUS","M.BENZ ATEGO 2429CE CAÇAMBA","SCA8F89","PREVENTIVO","","PADDOCK","898","6a1ee1e7c6606bc306f2bb64","2026-06-02T14:00:07.086000","2026-06-02T14:00:07.086000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-06","55","347974","CAVALO","CONSERTO","","PNEUS","DAF XF FTS 480","RCJ1E32","PREVENTIVO","","PADDOCK","898","6a1ee1c0a37940577ddbe05c","2026-06-02T13:59:28.725000","2026-06-02T13:59:28.725000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-06","420","46423","TRUCK","ALINH/BALANC","OC 58626","SERVIÇOS","M.BENZ ATEGO 2429CE CARROCERIA ALUMINIO","SCP8F89","PREVENTIVO","","PADDOCK TRUCK SERVIÇOS LTDA","899","6a1eb8b2f1d7c034f99fd36c","2026-06-02T11:04:18.846000","2026-06-02T11:04:18.846000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-28","869.26","103290","CESTO AÉREO","SUSPENSÃO","OC 58517","PEÇAS","VW 9-170","RBX9D43","CORRETIVO","","GOIÁS VOLKS","219105","6a1dbb9177ccd65cfd3e5901","2026-06-01T17:04:17.221000","2026-06-01T17:04:17.221000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-27","2006","103155","TRUCK","ÓLEOS E FILTROS","OC 58323
","PEÇAS","M.BENZ ATEGO 2429CE CAÇAMBA","SCA8F89","PREVENTIVO","","MADRI LUBRIFICANTES LTDA","16155","6a1dbb2c5e95ce40c6b909bb","2026-06-01T17:02:36.073000","2026-06-01T17:02:36.073000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-26","395","57287","CESTO AÉREO","SUSPENSÃO","OC 58318","PEÇAS","VW 9-170","FIL2E25","CORRETIVO","","LINCE DIESEL PEÇAS E SERVIÇOS LTDA","1409","6a1dbad39f4394032de2c589","2026-06-01T17:01:07.400000","2026-06-01T17:01:07.400000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-25","220","92085","BAÚ 3/4","ALINH/BALANC","OC 57958","SERVIÇOS","M.BENZ ACCELO 1017 CE","SDN8F89","PREVENTIVO","","PNEULANDIA ","2210","6a1dba5cf326e70175b1269d","2026-06-01T16:59:08.678000","2026-06-01T16:59:08.678000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-19","242","103119","TRUCK","VULCANIZAÇÃO","OC 57794","PNEUS","M.BENZ ATEGO 2429CE CAÇAMBA","SCA8F89","PREVENTIVO","","EXPRESS REFORMA DE PNEUS ECOMOLD LTDA","45176","6a1db9f846932be06801a9e6","2026-06-01T16:57:28.356000","2026-06-01T16:57:28.356000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-16","282","49341","SAVEIROS","TROCA DE ÓLEO","OC 56552","SERVIÇOS","VW SAVEIRO CS RB MF","TGA8F88","PREVENTIVO","","BELCAR VEICULOS LTDA","14819","6a1db38c1c20ba2e9c60cef5","2026-06-01T16:30:04.055000","2026-06-01T16:30:04.055000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-16","525.32","49341","SAVEIROS","ÓLEOS E FILTROS","OC 56552","PEÇAS","VW SAVEIRO CS RB MF","TGA8F88","PREVENTIVO","","BELCAR VEICULOS","184175","6a1db1eacbd23eccb753b82c","2026-06-01T16:23:06.596000","2026-06-01T16:23:06.596000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-06-01","300","319238","CAVALO","FREIOS"," OC 58837
CONSERTO DA CUICA TRAÇÃO LADO DIREITO","SERVIÇOS","DAF XF FTT 530","RCN5F85","CORRETIVO","","POLLIANA RODRIGUES MARTINS","123","6a1d97cec0dd2ccd0f509b02","2026-06-01T14:31:42.452000","2026-06-01T14:31:42.452000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-22","1570","106064","AMAROK","ÓLEOS E FILTROS","SERVIÇOS MOTOR PRESTADOS - VEICULO AMAROK V6
OC 57532","PEÇAS","AMAROK V6","RCN9D48","PREVENTIVO","","ROVER MECANICA AUTOMOTIVA LTDA","16","6a1d8a3006a98ff30d064c6e","2026-06-01T13:33:36.661000","2026-06-01T13:33:36.661000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-22","2500","106064","AMAROK","MOTOR","SERVIÇOS MOTOR PRESTADOS - VEICULO AMAROK V6
OC 57532","SERVIÇOS","AMAROK V6","RCN9D48","CORRETIVO","","ROVER MECANICA AUTOMOTIVA LTDA","16","6a1d89d7cba3af2b69a1e13e","2026-06-01T13:32:07.268000","2026-06-01T13:32:07.268000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-22","8130","106060","AMAROK","MOTOR","SERVIÇOS MOTOR PRESTADOS - VEICULO AMAROK V6
OC 57532","PEÇAS","AMAROK V6","RCN9D48","CORRETIVO","","ROVER MECANICA AUTOMOTIVA LTDA","16","6a1d896fe9e45e25a44df5fb","2026-06-01T13:30:23.064000","2026-06-01T13:30:23.064000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-05-07","650","184487","CESTO AÉREO","MOTOR","OC 56251
SERVIÇO NO MOTOR / SISTTEMA ARREFECIMENTO (EM GURUPI) - TROCAS DE BOMBA AGUA , CORREIAS E TENSORES , RESERV E OUTROS","SERVIÇOS","VW 9-170","LTT7F84","CORRETIVO","","PORTO E SILVA LTDA","291","6a1d7e5447ec28c90796a4da","2026-06-01T12:43:00.018000","2026-06-01T12:43:00.018000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-27","117.79","113364","STRADAS","MOTOR","","PEÇAS","FIAT STRADA ENDURANCE CS 1.4","SCS9D64","CORRETIVO","","CENTRO OESTE DISTRIBUIDORA DE PEÇAS AUTOMOTIVAS LTDA","1234540","6a19dbabc5d0a1990ea28711","2026-05-29T18:32:11.670000","2026-05-29T18:32:11.670000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-09","249.74","113364","STRADAS","MOTOR","OC 54774","SERVIÇOS","FIAT STRADA ENDURANCE CS 1.4","SCS9D64","CORRETIVO","","CENTRO OESTE DISTRIBUIDORA DE PEÇAS AUTOMOTIVAS LTDA","1234540","6a19c4ca64bffcf6e74db441","2026-05-29T16:54:34.547000","2026-05-29T18:29:30.887000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-27","620.35","113364","STRADAS","SUSPENSÃO","OC 54774","PEÇAS","FIAT STRADA ENDURANCE CS 1.4","SCS9D64","CORRETIVO","","CENTRO OESTE DISTRIBUIDORA DE PEÇAS AUTOMOTIVAS LTDA","1234540","6a19c4521e4250a72b0f1f81","2026-05-29T16:52:34.907000","2026-05-29T16:52:34.907000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-27","146.64","113364","STRADAS","ÓLEOS E FILTROS","OC 54774","PEÇAS","FIAT STRADA ENDURANCE CS 1.4","SCS9D64","PREVENTIVO","","CENTRO OESTE DISTRIBUIDORA DE PEÇAS AUTOMOTIVAS LTDA","1234540","6a19c4079882944f0df82219","2026-05-29T16:51:19.577000","2026-05-29T16:51:19.577000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-09","220","97837","BAÚ 3/4","ALINH/BALANC","OC 56159","SERVIÇOS","M.BENZ ACCELO 1017 CE","SDK8F89","PREVENTIVO","","PNEULANDIA COMERCIAL LTDA","41","6a19c3763b3eab8c99cba09d","2026-05-29T16:48:54.099000","2026-05-29T16:48:54.099000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-27","240","65109","STRADAS","EMBREAGEM","OC 56320","PEÇAS","FIAT STRADA ENDURAN CS13","SDN9A99","CORRETIVO","","REVISA CENTRO AUTOMOTIVOS LTDA","92","6a19c342cbd57b7cb44a1627","2026-05-29T16:48:02.283000","2026-05-29T16:48:02.283000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-28","495","65109","BAÚ 3/4","EMBREAGEM","OC 56320","PEÇAS","M.BENZ ACCELO 1017 CE","SDN8F89","CORRETIVO","","REVISA CENTRO AUTOMOTIVOS LTDA","","6a19c2d14777eb96151db733","2026-05-29T16:46:09.592000","2026-05-29T16:46:09.592000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-13","310.2","30288","SAVEIROS","TROCA DE ÓLEO","OC 55210","SERVIÇOS","VW SAVEIRO CS RB MF","TGC8F88","PREVENTIVO","","BELCAR VEICULOS LTDA","12707","6a19c109a5e3e988f4add145","2026-05-29T16:38:33.088000","2026-05-29T16:38:33.088000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-13","762.21","30288","SAVEIROS","ÓLEOS E FILTROS","OLEO E FILTROS","PEÇAS","VW SAVEIRO CS RB MF","TGC8F88","PREVENTIVO","","BELCAR VEICULOS LTDA","174176","6a19c0d2a428a5e937f1412e","2026-05-29T16:37:38.919000","2026-05-29T16:37:38.919000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-16","234.34","46578","TRUCK","FUNILARIA E PINTURA","RETROVISOR","PEÇAS","M.BENZ ATEGO 2429CE CARROCERIA ALUMINIO","SCP8F89","CORRETIVO","","SOLIDA DISTRIBUIDORA DE EQUIPAMENTOS E ACESSORIOS PARA CAMINHOES LTDA","65082","6a19c098d91f2b459290551f","2026-05-29T16:36:40.532000","2026-05-29T16:36:40.532000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-28","560","50911","TRUCK","VULCANIZAÇÃO","","PNEUS","M.BENZ ATEGO 2429CE CARROCERIA ALUMINIO","SCP8F89","PREVENTIVO","","EXPRESS REFORMA E COMERCIO DE PNEUS LTDA","44825","6a19bf920c13dcb0a40a740b","2026-05-29T16:32:18.027000","2026-05-29T16:32:18.027000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-14","345","38622","SAVEIROS","RODÍZIO","DESPESA COM PNEU","PNEUS","VW SAVEIRO CS RB MF","TGD8F88","PREVENTIVO","","DIEGO FELIPE RIBEIRO","15","6a19beeb0484b9d093a451ab","2026-05-29T16:29:31.033000","2026-05-29T16:29:31.033000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-28","579","39032","SAVEIROS","ÓLEOS E FILTROS","","PEÇAS","VW SAVEIRO CS RB MF","TGD8F88","PREVENTIVO","","BELCAR VEICULOS LTDA","13544","6a19be8c3d9129279faf273a","2026-05-29T16:27:56.727000","2026-05-29T16:27:56.727000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-28","712.27","39032","SAVEIROS","ÓLEOS E FILTROS","OC 56129","PEÇAS","VW SAVEIRO CS RB MF","TGD8F88","PREVENTIVO","","BELCAR VEICULOS LTDA","178584","6a19be41ad3a762d45ce774b","2026-05-29T16:26:41.990000","2026-05-29T16:26:41.990000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-15","290.7","30704","STRADAS","REVISÃO","","SERVIÇOS","FIAT STRADA ENDURAN CS13","SDB0G19","PREVENTIVO","","PINHEIRO S VEICULOS LTDA","7565","6a19bb0d2a8830d5b54efd48","2026-05-29T16:13:01.498000","2026-05-29T16:21:44.472000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-15","49.9","30704","STRADAS","REVISÃO","OC 51489","SERVIÇOS","FIAT STRADA ENDURAN CS13","SDB0G19","PREVENTIVO","","PINHEIRO S VEICULOS LTDA","7564","6a19ba6fe6b7ee4ff1a8d0ba","2026-05-29T16:10:23.066000","2026-05-29T16:10:23.066000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-15","207","30704","STRADAS","REVISÃO","OC 51489","SERVIÇOS","FIAT STRADA ENDURAN CS13","SDB0G19","PREVENTIVO","","PINHEIRO S VEICULOS LTDA","814198","6a19ba122c984cbb87ecf95e","2026-05-29T16:08:50.336000","2026-05-29T16:08:50.336000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-15","636.87","30704","STRADAS","ÓLEOS E FILTROS","OC 51489","PEÇAS","FIAT STRADA ENDURAN CS13","SDB0G19","PREVENTIVO","","PINHEIRO D VEICULOS LTDA","814201","6a19b7e772fcded6a20ef496","2026-05-29T15:59:35.036000","2026-05-29T15:59:35.036000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-16","3901.5","119567","CAVALO","SIST. PNEUMATICO","","SERVIÇOS","M.BENZ ACTROS 2651S","SCE8F89","CORRETIVO","","TECAR CAMINHOES E SERVICOS LTDA","51427","6a19b6d6c3657e63e04f5990","2026-05-29T15:55:02.552000","2026-05-29T15:55:02.552000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-16","738.18","119567","CAVALO","SIST. PNEUMATICO","","SERVIÇOS","M.BENZ ACTROS 2651S","SCE8F89","CORRETIVO","","TECAR CAMINHOES E SERVICOS LTDA","138612","6a19b6a7a67a9e167f1e5d50","2026-05-29T15:54:15.465000","2026-05-29T15:54:15.465000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-22","220","120217","CAVALO","ALINH/BALANC","","SERVIÇOS","M.BENZ ACTROS 2651S","SCE8F89","PREVENTIVO","","PNEULANDIA COMERCIAL LTDA","3109","6a19b64b47456bad475bf0b8","2026-05-29T15:52:43.915000","2026-05-29T15:52:43.915000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-28","40","121003","CAVALO","CONSERTO","","PNEUS","M.BENZ ACTROS 2651S","SCE8F89","PREVENTIVO","","PNEUS EXPRESS COMERCIO DE PNEUS LTDA","310","6a19b4e30b3e9fa379a0fcb5","2026-05-29T15:46:43.988000","2026-05-29T15:46:43.988000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-28","391.82","","CAVALO","SUSPENSÃO","","PEÇAS","M.BENZ ACTROS 2651S","SCE8F89","CORRETIVO","","LINCE DIESEL PECAS E SERVICOS LTDA","1504","6a19b483dacbf0a981c421f0","2026-05-29T15:45:07.042000","2026-05-29T15:45:07.042000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-28","220","47931","TRUCK","FUNILARIA E PINTURA","RETROVISOR AUX. LADO ESQUERDO","PEÇAS","M.BENZ ATEGO 2429CE CARROCERIA ALUMINIO","SCP8F89","CORRETIVO","","4E EQUIPAMENTOS PARA CAMINHOES LTDA","337986","6a19b1faf1545610c6e3c37b","2026-05-29T15:34:18.437000","2026-05-29T15:34:18.437000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-29","1131.89","106110","BAÚ 3/4","ÓLEOS E FILTROS","OC 56661","PEÇAS","M.BENZ ACCELO 1017 CE","SDK8F89","PREVENTIVO","","MADRI LUBRIFICANTES LTDA","15850","6a19b0e62831d292bea32596","2026-05-29T15:29:42.057000","2026-05-29T15:29:42.057000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-29","565","","STRADAS","BATERIAS","","PEÇAS","FIAT STRADA FREEDOM CD 1.3","SDF7I44","CORRETIVO","","MOURA","352059","6a19b085cb90cbc950fe25ab","2026-05-29T15:28:05.727000","2026-05-29T15:28:05.727000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-29","53","113364","STRADAS","SUSPENSÃO","","SERVIÇOS","FIAT STRADA ENDURANCE CS 1.4","SCS9D64","CORRETIVO","","CENTRO OESTE DISTRIBUIDORA DE PEÇAS AUTOMOTIVAS LTDA","1235548","6a19b012c0b5094169a4d146","2026-05-29T15:26:10.845000","2026-05-29T15:26:10.845000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-29","175","113364","STRADAS","SUSPENSÃO","","SERVIÇOS","FIAT STRADA ENDURANCE CS 1.4","SCS9D64","CORRETIVO","","CENTRO OESTE DISTRIBUIDORA DE PEÇAS AUTOMOTIVAS LTDA","1235808","6a19afae1a3d94b9d7feb1c0","2026-05-29T15:24:30.364000","2026-05-29T15:24:30.364000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-27","588","42709","CESTO AÉREO","HIDRÁULICO","SERVIÇO HIDRAULICO FEITO EM LUZIANIA - GO
AUTOR. POR ALESSANDRO URZEDA","SERVIÇOS","VW 11-180","RET5E47","CORRETIVO","","CIRCUITO HIDRAULICO E PEÇAS E COMPONENTES LTDA","1968","6a1995b161b535d6da1daed4","2026-05-29T13:33:37.253000","2026-05-29T13:33:37.253000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-27","112","42709","CESTO AÉREO","HIDRÁULICO","SERVIÇO HIDRAULICO ","PEÇAS","VW 11-180","RET5E47","CORRETIVO","","CIRCUITO HIDRAULICO E PEÇAS E COMPONENTES LTDA","3930","6a19954dc5bea841ac4b4a55","2026-05-29T13:31:57.873000","2026-05-29T18:43:09.450000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-08","2000","102829","AMAROK","HIDRÁULICO","OC 50428 SERVIÇO DA BOMBA DIREÇÃO E RECUPERAÇÃO DO SETOR DE DIREÇÃO EM NOVO GAMA
PED 50399","SERVIÇOS","AMAROK V6","RCN9D48","CORRETIVO","","HIDRAULICA BHD COMERCIO E SERVICOS LTDA","85","6a199420639e6d3c2cbefe15","2026-05-29T13:26:56.352000","2026-05-29T13:26:56.352000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-29","155.2","347908","CAVALO","SUSPENSÃO","Retentor cubo roda VW/Carg","PEÇAS","DAF XF FTS 480","RCJ1E32","CORRETIVO","","LINCE DIESEL PEÇAS E SERVIÇOS LTDA","1335","6a19925aa22cbfff0a370def","2026-05-29T13:19:22.185000","2026-05-29T13:19:22.185000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-29","484","80327","CESTO AÉREO","SUSPENSÃO","COXIM CABINE  TRASEIRA VW DELIVERY","PEÇAS","VW 9-170","RBT2A64","CORRETIVO","","LINCE DIESEL PECAS E SERVICOS LTDA","1333","6a1989cf8910d15e51710629","2026-05-29T12:42:55.930000","2026-05-29T12:42:55.930000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-07","1156","46008","SAVEIROS","COMPRA DE PNEUS","NÃO FOI PASSADO O KM DOS VEICULOS","PNEUS","VW SAVEIRO CS RB MF","TGA8F88","CORRETIVO","https://base44.app/api/apps/6a0720445c9dd6ed8a2275ec/files/mp/public/6a0720445c9dd6ed8a2275ec/e98dcaf38_49866OC.pdf","PNEULÂNDIA COMERCIAL LTDA","84592","6a198202630890d77965241f","2026-05-29T12:09:38.874000","2026-06-16T12:00:53.702000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-29","705","57287","CESTO AÉREO","FREIOS","COMPRA DE PEÇAS PARA TROCA - SERVIÇO FREIO","PEÇAS","VW 9-170","FIL2E25","CORRETIVO","","LINCE DIESEL PEÇAS E SERVIÇOS LTDA","1334","6a1975d6d9719a4c582db16b","2026-05-29T11:17:42.793000","2026-05-29T11:17:42.793000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
"2026-04-01","250","","OUTROS","MANUTENÇÃO","DESPESA COM MANUTENÇÃO DA EMPILHADEIRA + TROCA DE CABO","SERVIÇOS","EMPILHADEIRA","0000001","CORRETIVO","","CARLOS PEREIRA GUEDES ","206","6a1973fd9017e96d070e936c","2026-05-29T11:09:49.265000","2026-05-29T11:11:19.223000","6a0720445c9dd6ed8a2275ed","grupof8.ely2026@gmail.com","false"
